NOUN,VERB,ADJ,ADV,PERSON,LOC,ORG
1708,1364,893,596,0,0,0
1334,1420,674,961,1,0,0
1656,1335,761,534,1,0,0
1279,1589,698,672,1,0,1
1468,1331,631,754,0,1,2
1391,1556,689,716,2,0,2
1710,1436,930,971,1,0,0
1306,1562,961,661,0,0,0
1437,1528,514,726,1,0,0
1449,1514,796,757,0,0,0
1575,1533,914,731,1,0,0
1619,1562,795,810,0,0,1
1465,1425,879,759,0,0,1
1491,1415,812,988,0,0,2
1336,1710,690,1020,0,0,0
1535,1287,906,892,0,0,1
1456,1552,688,928,0,0,0
1433,1447,695,724,0,0,1
1384,1507,863,795,0,0,0
1420,1619,739,909,3,0,0
1565,1542,794,714,0,0,2
1717,1552,769,783,0,0,1
1412,1542,677,879,1,0,0
1857,1217,841,678,0,3,3
2083,1268,961,668,0,1,0
1271,1589,681,953,0,0,0
1511,1350,715,810,0,0,0
1587,1281,990,771,1,0,1
1549,1667,885,575,0,0,0
1213,1499,613,900,0,0,0
1516,1394,812,1299,0,0,0
1716,998,936,718,0,0,4
1699,1377,631,746,0,1,0
1248,1388,926,954,0,0,2
1564,1453,866,824,1,0,0
1194,1742,590,758,0,0,0
1640,1479,894,573,5,0,0
1767,1465,861,378,0,0,3
1598,1433,744,785,1,0,1
1285,1431,774,905,1,0,3
1769,1303,745,811,0,0,0
1291,1702,624,709,0,0,0
1476,1281,975,752,0,0,0
1404,1404,833,833,1,0,0
1046,1705,573,802,1,0,0
1514,1371,799,739,0,0,0
1160,1754,829,925,0,0,0
1063,1630,699,830,1,0,0
1280,1780,615,551,0,0,0
1306,1682,700,713,0,0,0
1247,1579,651,845,0,0,1
1660,1336,985,520,0,0,0
1356,1411,740,685,0,0,1
1596,1322,669,1125,0,0,0
1808,1321,779,640,0,0,0
1642,1235,753,617,1,0,0
1432,1325,716,1062,1,0,2
1625,1567,688,1025,0,0,0
1514,1436,718,601,0,0,2
1561,1521,688,794,0,1,1
1469,1271,847,791,12,0,0
1488,1419,826,689,4,0,3
1542,1743,657,576,2,0,0
1205,1534,685,822,0,0,1
1596,1409,736,773,0,0,1
1132,1536,782,701,1,0,0
1447,1217,769,976,0,0,1
1316,1574,601,615,0,0,0
1379,1600,759,814,0,0,3
1788,1513,730,698,5,0,1
1766,1215,847,607,1,0,1
1398,1641,542,899,2,0,1
1422,1565,825,825,0,0,1
1308,1491,745,774,1,0,2
1353,1480,714,596,1,0,1
1325,1630,655,582,1,1,1
1365,1482,819,741,0,0,2
1058,1538,805,781,0,0,1
1386,1667,900,619,0,1,1
1215,1609,866,754,1,0,1
1417,1694,722,653,0,0,0
1379,1430,817,664,6,0,0
1601,1459,765,652,0,0,0
1455,1549,673,548,2,0,1
1553,1638,584,783,5,0,0
1373,1438,843,768,3,1,1
1194,1567,672,761,2,0,0
1689,1316,705,638,0,0,1
1677,1412,706,567,4,0,1
1637,1241,682,573,1,0,1
1420,1644,797,722,2,0,0
1198,1457,664,649,0,0,2
1356,1610,664,621,1,0,0
1663,1331,956,748,2,0,2
1458,1306,667,639,1,0,3
1509,1213,733,917,0,0,0
1546,1546,914,605,0,0,2
1337,1446,668,941,1,0,0
1391,1350,501,675,10,1,10
1556,1484,793,389,1,0,1
1323,1368,947,662,0,0,0
1555,1609,791,496,0,0,0
1611,1278,772,692,0,0,0
1450,1562,739,683,1,1,3
1562,1489,809,533,0,0,1
1494,1365,923,701,0,0,0
1360,1346,709,695,1,0,1
1598,1231,976,750,0,0,0
1476,1568,764,672,1,0,1
1507,1479,761,873,4,0,1
1498,1346,917,657,0,0,1
1623,1551,754,594,0,0,0
1813,1254,861,529,0,0,0
1244,1705,661,722,0,0,0
1322,1595,776,445,0,0,1
1929,1424,861,475,0,0,0
1652,1501,807,542,0,0,0
1532,1380,785,696,1,0,5
1706,1298,791,803,0,0,1
1416,1565,894,621,3,0,0
1546,1468,646,607,1,0,3
1667,1493,640,720,1,0,0
1911,1423,739,516,3,0,3
1451,1451,825,644,3,0,2
1801,1260,789,748,0,0,0
1247,1369,718,962,2,0,1
1636,1636,809,675,0,0,3
1235,1248,801,896,0,0,0
1593,1542,860,872,0,1,0
1732,1367,988,609,3,0,1
1739,1223,797,851,6,0,4
1416,1504,649,678,4,0,2
1429,1442,707,639,1,0,2
1547,1730,642,550,0,0,0
1587,1333,742,730,2,0,2
1500,1447,763,697,0,0,0
1132,1522,712,517,0,0,0
1648,1676,731,372,3,0,0
1507,1493,840,493,0,0,0
1339,1616,684,670,0,0,1
1485,1580,804,695,1,0,1
1694,1545,669,698,0,0,0
1448,1541,817,909,1,0,1
1342,1405,823,823,0,0,0
1351,1242,652,823,0,1,3
1260,1540,670,760,2,0,1
1204,1715,589,838,2,1,0
1601,1462,771,909,6,0,2
1545,1440,733,772,0,0,0
1718,1235,1012,859,8,1,3
1372,1427,947,700,0,0,4
1281,1588,710,696,0,0,0
1308,1410,828,887,3,0,0
1288,1626,537,767,1,0,0
1727,1631,600,540,0,0,1
1739,1726,627,703,0,0,0
1157,1462,726,1009,1,0,2
1477,1765,766,657,0,0,0
1424,1645,607,805,0,0,1
926,1556,580,765,6,0,0
1334,1457,629,721,0,0,0
1525,1406,663,650,8,0,2
1423,1463,832,685,5,0,0
1429,1416,831,870,0,0,0
1387,1443,896,1106,0,0,0
1579,1430,688,702,1,0,0
1533,1289,783,701,1,0,1
1745,1456,618,828,4,0,1
1523,1406,852,890,0,1,1
1386,1399,868,959,0,0,1
1531,1453,681,537,3,0,4
1498,1507,725,822,2,0,0
1531,1492,694,733,2,0,0
1730,1442,783,752,0,0,0
1562,1605,767,639,3,0,1
1714,1374,966,884,1,0,0
1602,1419,641,606,0,0,1
1450,1506,697,725,1,0,0
1325,1417,662,675,1,0,1
1184,1306,803,884,6,0,2
1764,1630,791,511,2,0,1
1717,1202,873,601,0,1,0
1419,1406,602,669,5,2,0
1136,1470,636,1000,0,0,0
1238,1446,737,821,0,0,0
1502,1321,737,765,1,0,1
1384,1509,742,805,0,1,1
1481,1435,758,987,0,0,0
1439,1524,646,815,4,0,0
1542,1435,783,700,1,0,1
1371,1493,862,631,0,0,0
1353,1559,825,825,4,2,1
